timestamp, value
datetime, int
T,
2015-10-14 17:21:51.482176,505
2015-10-14 17:21:51.488638,513
2015-10-14 17:21:51.495096,576
2015-10-14 17:21:51.501275,682
2015-10-14 17:21:51.507850,804
2015-10-14 17:21:51.513068,942
2015-10-14 17:21:51.519524,995
2015-10-14 17:21:51.524685,993
2015-10-14 17:21:51.531097,905
2015-10-14 17:21:51.536334,570
2015-10-14 17:21:51.542791,333
2015-10-14 17:21:51.548796,346
2015-10-14 17:21:51.555215,431
2015-10-14 17:21:51.560659,493
2015-10-14 17:21:51.567079,512
2015-10-14 17:21:51.573482,500
2015-10-14 17:21:51.579905,485
2015-10-14 17:21:51.585866,482
2015-10-14 17:21:51.592107,491
2015-10-14 17:21:51.598272,492
2015-10-14 17:21:51.604689,496
2015-10-14 17:21:51.611131,502
2015-10-14 17:21:51.617396,501
2015-10-14 17:21:51.623928,500
2015-10-14 17:21:51.629163,508
2015-10-14 17:21:51.635592,511
2015-10-14 17:21:51.642081,512
2015-10-14 17:21:51.647879,520
2015-10-14 17:21:51.654172,524
2015-10-14 17:21:51.660580,527
2015-10-14 17:21:51.667021,534
2015-10-14 17:21:51.672251,539
2015-10-14 17:21:51.678664,539
2015-10-14 17:21:51.685105,541
2015-10-14 17:21:51.691555,553
2015-10-14 17:21:51.698002,563
2015-10-14 17:21:51.704422,570
2015-10-14 17:21:51.710234,579
2015-10-14 17:21:51.716752,585
2015-10-14 17:21:51.721960,589
2015-10-14 17:21:51.728118,600
2015-10-14 17:21:51.733455,614
2015-10-14 17:21:51.739793,627
2015-10-14 17:21:51.745070,634
2015-10-14 17:21:51.750955,646
2015-10-14 17:21:51.756710,663
2015-10-14 17:21:51.763172,664
2015-10-14 17:21:51.768444,655
2015-10-14 17:21:51.774063,661
2015-10-14 17:21:51.779886,663
2015-10-14 17:21:51.786398,654
2015-10-14 17:21:51.791650,649
2015-10-14 17:21:51.796945,645
2015-10-14 17:21:51.803136,632
2015-10-14 17:21:51.808544,603
2015-10-14 17:21:51.814670,573
2015-10-14 17:21:51.821104,547
2015-10-14 17:21:51.826436,527
2015-10-14 17:21:51.832855,508
2015-10-14 17:21:51.838135,484
2015-10-14 17:21:51.844582,471
2015-10-14 17:21:51.850277,460
2015-10-14 17:21:51.856683,443
2015-10-14 17:21:51.862285,440
2015-10-14 17:21:51.868709,446
2015-10-14 17:21:51.874629,442
2015-10-14 17:21:51.881049,434
2015-10-14 17:21:51.886871,432
2015-10-14 17:21:51.893342,432
2015-10-14 17:21:51.899767,435
2015-10-14 17:21:51.906228,437
2015-10-14 17:21:51.912247,433
2015-10-14 17:21:51.918687,433
2015-10-14 17:21:51.925165,438
2015-10-14 17:21:51.930865,438
2015-10-14 17:21:51.937386,439
2015-10-14 17:21:51.942596,438
2015-10-14 17:21:51.948975,434
2015-10-14 17:21:51.954349,439
2015-10-14 17:21:51.960077,443
2015-10-14 17:21:51.965686,447
2015-10-14 17:21:51.972145,449
2015-10-14 17:21:51.977298,446
2015-10-14 17:21:51.983775,444
2015-10-14 17:21:51.989062,447
2015-10-14 17:21:51.995224,452
2015-10-14 17:21:52.000533,457
2015-10-14 17:21:52.007059,461
2015-10-14 17:21:52.012384,459
2015-10-14 17:21:52.018805,451
2015-10-14 17:21:52.025231,453
2015-10-14 17:21:52.031651,462
2015-10-14 17:21:52.038124,466
2015-10-14 17:21:52.044594,464
2015-10-14 17:21:52.050979,468
2015-10-14 17:21:52.057389,467
2015-10-14 17:21:52.063835,466
2015-10-14 17:21:52.070405,475
2015-10-14 17:21:52.076846,481
2015-10-14 17:21:52.083276,480
2015-10-14 17:21:52.089704,476
2015-10-14 17:21:52.095147,474
2015-10-14 17:21:52.100379,476
2015-10-14 17:21:52.105487,479
2015-10-14 17:21:52.111217,479
2015-10-14 17:21:52.116630,475
2015-10-14 17:21:52.123122,475
2015-10-14 17:21:52.128394,480
2015-10-14 17:21:52.134692,477
2015-10-14 17:21:52.139980,474
2015-10-14 17:21:52.146432,474
2015-10-14 17:21:52.152335,475
2015-10-14 17:21:52.158219,474
2015-10-14 17:21:52.164685,479
2015-10-14 17:21:52.170440,485
2015-10-14 17:21:52.176889,484
2015-10-14 17:21:52.182966,478
2015-10-14 17:21:52.189423,477
2015-10-14 17:21:52.194725,483
2015-10-14 17:21:52.200195,493
2015-10-14 17:21:52.205804,490
2015-10-14 17:21:52.212147,486
2015-10-14 17:21:52.217751,488
2015-10-14 17:21:52.224255,485
2015-10-14 17:21:52.230716,478
2015-10-14 17:21:52.237165,482
2015-10-14 17:21:52.243613,494
2015-10-14 17:21:52.249968,490
2015-10-14 17:21:52.255906,492
2015-10-14 17:21:52.261434,494
2015-10-14 17:21:52.267561,493
2015-10-14 17:21:52.274031,492
2015-10-14 17:21:52.279407,490
2015-10-14 17:21:52.285840,491
2015-10-14 17:21:52.291044,497
2015-10-14 17:21:52.296252,498
2015-10-14 17:21:52.302395,493
2015-10-14 17:21:52.308846,491
2015-10-14 17:21:52.314057,496
2015-10-14 17:21:52.319410,498
2015-10-14 17:21:52.325538,501
2015-10-14 17:21:52.332087,500
2015-10-14 17:21:52.337496,492
2015-10-14 17:21:52.343911,495
2015-10-14 17:21:52.349616,505
2015-10-14 17:21:52.356014,507
2015-10-14 17:21:52.361211,500
2015-10-14 17:21:52.367651,501
2015-10-14 17:21:52.372819,504
2015-10-14 17:21:52.379241,505
2015-10-14 17:21:52.385694,509
2015-10-14 17:21:52.392108,512
2015-10-14 17:21:52.398559,516
2015-10-14 17:21:52.404999,516
2015-10-14 17:21:52.410304,511
2015-10-14 17:21:52.415725,509
2015-10-14 17:21:52.421581,514
2015-10-14 17:21:52.428089,523
2015-10-14 17:21:52.434531,535
2015-10-14 17:21:52.440264,537
2015-10-14 17:21:52.446162,535
2015-10-14 17:21:52.451976,527
2015-10-14 17:21:52.457484,513
2015-10-14 17:21:52.463910,508
2015-10-14 17:21:52.470386,514
2015-10-14 17:21:52.476533,512
2015-10-14 17:21:52.483103,504
2015-10-14 17:21:52.489118,504
2015-10-14 17:21:52.495537,509
2015-10-14 17:21:52.501992,507
2015-10-14 17:21:52.508148,502
2015-10-14 17:21:52.513318,510
2015-10-14 17:21:52.518484,519
2015-10-14 17:21:52.523788,511
2015-10-14 17:21:52.529362,511
2015-10-14 17:21:52.534809,517
2015-10-14 17:21:52.541214,531
2015-10-14 17:21:52.546404,583
2015-10-14 17:21:52.551597,683
2015-10-14 17:21:52.557859,807
2015-10-14 17:21:52.564276,948
2015-10-14 17:21:52.570150,995
2015-10-14 17:21:52.576189,995
2015-10-14 17:21:52.582651,933
2015-10-14 17:21:52.589037,612
2015-10-14 17:21:52.594538,364
2015-10-14 17:21:52.600975,365
2015-10-14 17:21:52.607453,438
2015-10-14 17:21:52.612887,494
2015-10-14 17:21:52.619289,518
2015-10-14 17:21:52.624726,516
2015-10-14 17:21:52.630163,507
2015-10-14 17:21:52.635319,499
2015-10-14 17:21:52.641780,494
2015-10-14 17:21:52.647289,494
2015-10-14 17:21:52.652571,500
2015-10-14 17:21:52.658350,507
2015-10-14 17:21:52.663716,512
2015-10-14 17:21:52.669350,515
2015-10-14 17:21:52.675064,515
2015-10-14 17:21:52.681334,513
2015-10-14 17:21:52.687534,519
2015-10-14 17:21:52.692904,526
2015-10-14 17:21:52.698037,532
2015-10-14 17:21:52.703595,543
2015-10-14 17:21:52.709934,542
2015-10-14 17:21:52.716359,540
2015-10-14 17:21:52.721709,543
2015-10-14 17:21:52.727885,546
2015-10-14 17:21:52.733186,551
2015-10-14 17:21:52.739577,559
2015-10-14 17:21:52.744722,574
2015-10-14 17:21:52.750185,591
2015-10-14 17:21:52.756527,600
2015-10-14 17:21:52.762369,602
2015-10-14 17:21:52.767923,601
2015-10-14 17:21:52.774376,612
2015-10-14 17:21:52.780814,642
2015-10-14 17:21:52.787246,659
2015-10-14 17:21:52.793330,660
2015-10-14 17:21:52.799751,659
2015-10-14 17:21:52.806177,661
2015-10-14 17:21:52.812618,668
2015-10-14 17:21:52.819094,665
2015-10-14 17:21:52.824252,661
2015-10-14 17:21:52.830627,663
2015-10-14 17:21:52.836397,655
2015-10-14 17:21:52.842853,644
2015-10-14 17:21:52.848114,630
2015-10-14 17:21:52.853300,612
2015-10-14 17:21:52.859652,588
2015-10-14 17:21:52.866143,564
2015-10-14 17:21:52.871359,538
2015-10-14 17:21:52.877310,518
2015-10-14 17:21:52.882883,508
2015-10-14 17:21:52.889437,482
2015-10-14 17:21:52.894740,461
2015-10-14 17:21:52.900390,455
2015-10-14 17:21:52.906731,455
2015-10-14 17:21:52.913153,451
2015-10-14 17:21:52.919631,446
2015-10-14 17:21:52.926082,441
2015-10-14 17:21:52.931265,435
2015-10-14 17:21:52.937675,436
2015-10-14 17:21:52.942991,447
2015-10-14 17:21:52.948200,449
2015-10-14 17:21:52.954548,442
2015-10-14 17:21:52.959917,438
2015-10-14 17:21:52.965186,448
2015-10-14 17:21:52.970735,444
2015-10-14 17:21:52.975971,433
2015-10-14 17:21:52.982408,439
2015-10-14 17:21:52.988842,451
2015-10-14 17:21:52.995296,452
2015-10-14 17:21:53.001752,444
2015-10-14 17:21:53.008173,441
2015-10-14 17:21:53.014623,451
2015-10-14 17:21:53.021110,460
2015-10-14 17:21:53.027571,460
2015-10-14 17:21:53.033847,457
2015-10-14 17:21:53.040265,460
2015-10-14 17:21:53.045377,464
2015-10-14 17:21:53.050518,455
2015-10-14 17:21:53.056998,455
2015-10-14 17:21:53.062468,468
2015-10-14 17:21:53.068675,467
2015-10-14 17:21:53.074709,459
2015-10-14 17:21:53.080309,460
2015-10-14 17:21:53.086901,466
2015-10-14 17:21:53.093416,470
2015-10-14 17:21:53.098581,470
2015-10-14 17:21:53.103759,470
2015-10-14 17:21:53.110176,474
2015-10-14 17:21:53.115263,473
2015-10-14 17:21:53.121676,470
2015-10-14 17:21:53.126822,477
2015-10-14 17:21:53.133242,479
2015-10-14 17:21:53.138484,469
2015-10-14 17:21:53.143795,467
2015-10-14 17:21:53.149884,474
2015-10-14 17:21:53.156323,479
2015-10-14 17:21:53.161645,466
2015-10-14 17:21:53.168117,461
2015-10-14 17:21:53.173327,474
2015-10-14 17:21:53.179748,473
2015-10-14 17:21:53.185019,469
2015-10-14 17:21:53.191431,467
2015-10-14 17:21:53.196647,472
2015-10-14 17:21:53.203068,469
2015-10-14 17:21:53.208286,469
2015-10-14 17:21:53.214699,479
2015-10-14 17:21:53.219868,488
2015-10-14 17:21:53.226279,481
2015-10-14 17:21:53.231468,473
2015-10-14 17:21:53.237463,472
2015-10-14 17:21:53.242760,477
2015-10-14 17:21:53.248836,482
2015-10-14 17:21:53.253992,482
2015-10-14 17:21:53.260249,485
2015-10-14 17:21:53.266050,484
2015-10-14 17:21:53.271403,486
2015-10-14 17:21:53.277451,487
2015-10-14 17:21:53.283868,488
2015-10-14 17:21:53.289173,488
2015-10-14 17:21:53.295605,485
2015-10-14 17:21:53.301007,486
2015-10-14 17:21:53.307476,493
2015-10-14 17:21:53.312660,492
2015-10-14 17:21:53.318717,481
2015-10-14 17:21:53.323853,477
2015-10-14 17:21:53.330302,492
2015-10-14 17:21:53.335734,502
2015-10-14 17:21:53.342302,494
2015-10-14 17:21:53.348685,489
2015-10-14 17:21:53.353894,492
2015-10-14 17:21:53.359680,493
2015-10-14 17:21:53.366100,489
2015-10-14 17:21:53.372549,496
