timestamp, value
datetime, int
T,
2015-10-27 20:19:52.162492, 487
2015-10-27 20:19:52.162569, 471
2015-10-27 20:19:52.178517, 474
2015-10-27 20:19:52.178934, 503
2015-10-27 20:19:52.179038, 565
2015-10-27 20:19:52.194518, 665
2015-10-27 20:19:52.194609, 759
2015-10-27 20:19:52.194830, 834
2015-10-27 20:19:52.210402, 876
2015-10-27 20:19:52.210646, 812
2015-10-27 20:19:52.210910, 645
2015-10-27 20:19:52.226519, 459
2015-10-27 20:19:52.226636, 388
2015-10-27 20:19:52.226790, 423
2015-10-27 20:19:52.242500, 472
2015-10-27 20:19:52.242590, 491
2015-10-27 20:19:52.242800, 493
2015-10-27 20:19:52.258501, 492
2015-10-27 20:19:52.258594, 496
2015-10-27 20:19:52.258659, 497
2015-10-27 20:19:52.274473, 498
2015-10-27 20:19:52.274567, 502
2015-10-27 20:19:52.274643, 504
2015-10-27 20:19:52.290524, 503
2015-10-27 20:19:52.290618, 507
2015-10-27 20:19:52.290860, 511
2015-10-27 20:19:52.306315, 510
2015-10-27 20:19:52.306492, 506
2015-10-27 20:19:52.306718, 507
2015-10-27 20:19:52.322529, 510
2015-10-27 20:19:52.322641, 509
2015-10-27 20:19:52.323036, 510
2015-10-27 20:19:52.338444, 514
2015-10-27 20:19:52.338552, 515
2015-10-27 20:19:52.338619, 515
2015-10-27 20:19:52.338706, 513
2015-10-27 20:19:52.354553, 517
2015-10-27 20:19:52.354646, 518
2015-10-27 20:19:52.354711, 520
2015-10-27 20:19:52.370640, 526
2015-10-27 20:19:52.370851, 535
2015-10-27 20:19:52.371080, 540
2015-10-27 20:19:52.386491, 543
2015-10-27 20:19:52.386581, 547
2015-10-27 20:19:52.386657, 553
2015-10-27 20:19:52.402614, 561
2015-10-27 20:19:52.402874, 564
2015-10-27 20:19:52.403146, 568
2015-10-27 20:19:52.418563, 575
2015-10-27 20:19:52.418665, 583
2015-10-27 20:19:52.418831, 584
2015-10-27 20:19:52.434468, 587
2015-10-27 20:19:52.434560, 599
2015-10-27 20:19:52.434625, 607
2015-10-27 20:19:52.450641, 609
2015-10-27 20:19:52.450828, 611
2015-10-27 20:19:52.451123, 610
2015-10-27 20:19:52.466424, 605
2015-10-27 20:19:52.466514, 599
2015-10-27 20:19:52.466579, 594
2015-10-27 20:19:52.482546, 589
2015-10-27 20:19:52.482758, 589
2015-10-27 20:19:52.482958, 578
2015-10-27 20:19:52.498395, 562
2015-10-27 20:19:52.498514, 550
2015-10-27 20:19:52.498597, 537
2015-10-27 20:19:52.514207, 523
2015-10-27 20:19:52.514300, 509
2015-10-27 20:19:52.514378, 497
2015-10-27 20:19:52.530398, 479
2015-10-27 20:19:52.530488, 462
2015-10-27 20:19:52.530554, 462
2015-10-27 20:19:52.546429, 463
2015-10-27 20:19:52.546537, 461
2015-10-27 20:19:52.546608, 456
2015-10-27 20:19:52.562424, 450
